Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2018-1372,07-15-2019,Second Class,AB-10372,Customer_373,Home Office,Phoenix,Arizona,United States,South,Office Supplies,Binders,125,5,0.2,1.49
CA-2018-1373,05-03-2019,Second Class,AB-10373,Customer_374,Corporate,Chicago,Illinois,United States,Central,Office Supplies,Labels,20,2,0.0,4.99
CA-2018-1374,07-13-2020,Second Class,AB-10374,Customer_375,Consumer,Chicago,Illinois,United States,South,Furniture,Tables,300,1,0.0,114.58
CA-2018-1375,06-09-2020,First Class,AB-10375,Customer_376,Home Office,Houston,Texas,United States,Central,Office Supplies,Art,50,2,0.0,10.2
CA-2018-1376,04-19-2020,Second Class,AB-10376,Customer_377,Consumer,Phoenix,Arizona,United States,East,Office Supplies,Art,75,3,0.1,15.52
CA-2018-1377,06-20-2020,Second Class,AB-10377,Customer_378,Consumer,Houston,Texas,United States,Central,Technology,Phones,500,5,0.0,68.01
CA-2018-1378,02-19-2018,First Class,AB-10378,Customer_379,Home Office,Philadelphia,New York,United States,East,Office Supplies,Art,15,3,0.1,2.35
CA-2018-1379,01-26-2019,Second Class,AB-10379,Customer_380,Consumer,Philadelphia,New York,United States,South,Furniture,Bookcases,900,3,0.3,165.3
CA-2018-1380,12-27-2018,Second Class,AB-10380,Customer_381,Corporate,Los Angeles,California,United States,West,Furniture,Furnishings,100,2,0.1,6.72
CA-2018-1381,03-01-2019,First Class,AB-10381,Customer_382,Home Office,New York,New York,United States,West,Furniture,Furnishings,150,3,0.0,31.16
CA-2018-1382,07-27-2018,First Class,AB-10382,Customer_383,Home Office,New York,New York,United States,West,Technology,Copiers,800,4,0.3,176.58
CA-2018-1383,01-20-2018,First Class,AB-10383,Customer_384,Home Office,Philadelphia,New York,United States,East,Technology,Machines,500,1,0.1,103.47
CA-2018-1384,03-12-2020,Standard Class,AB-10384,Customer_385,Corporate,Phoenix,Arizona,United States,West,Technology,Copiers,600,3,0.1,168.68
CA-2018-1385,05-23-2019,Standard Class,AB-10385,Customer_386,Home Office,Chicago,Illinois,United States,South,Furniture,Tables,500,5,0.3,42.59
CA-2018-1386,10-24-2019,Second Class,AB-10386,Customer_387,Consumer,Phoenix,Arizona,United States,West,Office Supplies,Labels,125,5,0.2,32.47
CA-2018-1387,10-28-2018,First Class,AB-10387,Customer_388,Consumer,New York,New York,United States,East,Furniture,Furnishings,300,1,0.0,99.0
CA-2018-1388,02-15-2018,First Class,AB-10388,Customer_389,Home Office,Phoenix,Arizona,United States,East,Office Supplies,Binders,10,1,0.1,1.98
CA-2018-1389,01-02-2019,First Class,AB-10389,Customer_390,Consumer,Houston,Texas,United States,East,Furniture,Tables,1200,4,0.0,219.08
CA-2018-1390,02-12-2018,First Class,AB-10390,Customer_391,Consumer,Houston,Texas,United States,Central,Technology,Copiers,100,1,0.1,10.42
CA-2018-1391,12-06-2020,Second Class,AB-10391,Customer_392,Consumer,Houston,Texas,United States,Central,Furniture,Tables,300,1,0.0,79.5
CA-2018-1392,03-02-2018,Second Class,AB-10392,Customer_393,Corporate,Chicago,Illinois,United States,West,Technology,Accessories,600,3,0.1,216.9
CA-2018-1393,10-01-2019,First Class,AB-10393,Customer_394,Consumer,Philadelphia,New York,United States,West,Technology,Copiers,2000,4,0.2,599.42
CA-2018-1394,04-12-2020,Standard Class,AB-10394,Customer_395,Consumer,Philadelphia,New York,United States,West,Office Supplies,Art,75,3,0.1,22.33
CA-2018-1395,10-22-2018,Standard Class,AB-10395,Customer_396,Corporate,New York,New York,United States,Central,Furniture,Chairs,200,4,0.3,24.94
CA-2018-1396,05-02-2020,Second Class,AB-10396,Customer_397,Corporate,Chicago,Illinois,United States,West,Furniture,Bookcases,500,5,0.1,141.54
CA-2018-1397,03-04-2018,Standard Class,AB-10397,Customer_398,Consumer,Houston,Texas,United States,Central,Technology,Phones,600,3,0.1,58.96
CA-2018-1398,03-29-2018,Standard Class,AB-10398,Customer_399,Consumer,Philadelphia,New York,United States,Central,Office Supplies,Appliances,25,1,0.2,6.84
CA-2018-1399,01-21-2018,First Class,AB-10399,Customer_400,Home Office,Houston,Texas,United States,West,Furniture,Bookcases,300,3,0.0,55.24
CA-2018-1400,07-15-2018,Second Class,AB-10400,Customer_401,Consumer,New York,New York,United States,East,Technology,Accessories,1000,2,0.2,285.75
CA-2018-1401,09-14-2019,Second Class,AB-10401,Customer_402,Home Office,Phoenix,Arizona,United States,West,Furniture,Tables,100,1,0.1,11.33
CA-2018-1402,05-17-2018,Second Class,AB-10402,Customer_403,Consumer,Phoenix,Arizona,United States,East,Furniture,Bookcases,300,3,0.0,17.98
CA-2018-1403,02-18-2019,First Class,AB-10403,Customer_404,Consumer,Chicago,Illinois,United States,South,Office Supplies,Labels,5,1,0.0,1.01
CA-2018-1404,05-10-2019,Standard Class,AB-10404,Customer_405,Corporate,Philadelphia,New York,United States,South,Technology,Phones,2500,5,0.0,654.89
CA-2018-1405,09-30-2019,Second Class,AB-10405,Customer_406,Corporate,New York,New York,United States,West,Office Supplies,Labels,50,2,0.2,12.05
CA-2018-1406,11-05-2019,First Class,AB-10406,Customer_407,Corporate,Houston,Texas,United States,Central,Office Supplies,Binders,10,2,0.3,1.1
CA-2018-1407,02-16-2019,First Class,AB-10407,Customer_408,Consumer,Philadelphia,New York,United States,West,Technology,Machines,2500,5,0.0,372.57
CA-2018-1408,11-26-2018,Standard Class,AB-10408,Customer_409,Corporate,Chicago,Illinois,United States,Central,Office Supplies,Labels,50,2,0.0,6.91
CA-2018-1409,07-14-2019,Standard Class,AB-10409,Customer_410,Consumer,Phoenix,Arizona,United States,East,Furniture,Chairs,250,5,0.3,23.46
CA-2018-1410,01-17-2018,Second Class,AB-10410,Customer_411,Consumer,Los Angeles,California,United States,South,Technology,Accessories,2500,5,0.0,687.27
CA-2018-1411,06-13-2019,Standard Class,AB-10411,Customer_412,Home Office,New York,New York,United States,East,Technology,Phones,500,1,0.2,155.44
CA-2018-1412,02-20-2019,Standard Class,AB-10412,Customer_413,Corporate,Chicago,Illinois,United States,East,Technology,Phones,800,4,0.3,259.56
CA-2018-1413,09-22-2019,First Class,AB-10413,Customer_414,Corporate,Chicago,Illinois,United States,South,Furniture,Tables,250,5,0.2,53.3
CA-2018-1414,05-19-2018,First Class,AB-10414,Customer_415,Consumer,Chicago,Illinois,United States,Central,Furniture,Bookcases,50,1,0.3,3.31
CA-2018-1415,11-29-2018,Standard Class,AB-10415,Customer_416,Home Office,Los Angeles,California,United States,West,Furniture,Bookcases,200,4,0.3,38.26
CA-2018-1416,01-03-2018,First Class,AB-10416,Customer_417,Corporate,Chicago,Illinois,United States,Central,Office Supplies,Appliances,30,3,0.2,4.19
CA-2018-1417,06-16-2020,First Class,AB-10417,Customer_418,Corporate,Chicago,Illinois,United States,South,Technology,Machines,200,1,0.0,-4.11
CA-2018-1418,09-07-2018,Second Class,AB-10418,Customer_419,Consumer,New York,New York,United States,Central,Furniture,Furnishings,500,5,0.3,137.56
CA-2018-1419,07-25-2019,First Class,AB-10419,Customer_420,Corporate,Houston,Texas,United States,Central,Technology,Phones,2000,4,0.0,524.81
CA-2018-1420,05-07-2020,Second Class,AB-10420,Customer_421,Consumer,Chicago,Illinois,United States,East,Furniture,Chairs,500,5,0.0,48.37
CA-2018-1421,11-29-2020,Second Class,AB-10421,Customer_422,Corporate,Chicago,Illinois,United States,West,Furniture,Tables,150,3,0.1,35.97
CA-2018-1422,05-29-2019,Standard Class,AB-10422,Customer_423,Corporate,New York,New York,United States,Central,Office Supplies,Binders,40,4,0.2,10.04
CA-2018-1423,11-09-2019,Second Class,AB-10423,Customer_424,Consumer,Chicago,Illinois,United States,Central,Office Supplies,Labels,125,5,0.0,37.88
CA-2018-1424,07-11-2020,First Class,AB-10424,Customer_425,Home Office,Phoenix,Arizona,United States,West,Furniture,Chairs,600,2,0.2,156.84
CA-2018-1425,12-06-2018,Standard Class,AB-10425,Customer_426,Consumer,Phoenix,Arizona,United States,West,Office Supplies,Binders,20,4,0.3,5.06
CA-2018-1426,02-09-2019,Second Class,AB-10426,Customer_427,Consumer,Phoenix,Arizona,United States,West,Technology,Copiers,2500,5,0.3,523.84
CA-2018-1427,03-31-2019,First Class,AB-10427,Customer_428,Consumer,Phoenix,Arizona,United States,South,Office Supplies,Art,10,2,0.1,1.74
CA-2018-1428,11-19-2019,Standard Class,AB-10428,Customer_429,Corporate,Philadelphia,New York,United States,South,Office Supplies,Appliances,100,4,0.3,31.61
CA-2018-1429,12-17-2018,Standard Class,AB-10429,Customer_430,Home Office,Chicago,Illinois,United States,Central,Technology,Phones,2500,5,0.0,297.19
CA-2018-1430,08-07-2020,First Class,AB-10430,Customer_431,Home Office,Chicago,Illinois,United States,East,Technology,Machines,2000,4,0.3,193.65
CA-2018-1431,12-10-2019,First Class,AB-10431,Customer_432,Consumer,Chicago,Illinois,United States,Central,Technology,Copiers,500,5,0.1,155.67
CA-2018-1432,11-14-2019,First Class,AB-10432,Customer_433,Home Office,Chicago,Illinois,United States,Central,Furniture,Bookcases,200,2,0.0,12.92
CA-2018-1433,06-19-2020,Second Class,AB-10433,Customer_434,Corporate,Houston,Texas,United States,West,Technology,Copiers,2500,5,0.3,361.7
CA-2018-1434,11-03-2020,Second Class,AB-10434,Customer_435,Home Office,Philadelphia,New York,United States,South,Furniture,Chairs,900,3,0.0,287.06
CA-2018-1435,07-25-2019,Second Class,AB-10435,Customer_436,Corporate,Phoenix,Arizona,United States,South,Technology,Phones,500,1,0.0,158.56
CA-2018-1436,07-12-2018,Standard Class,AB-10436,Customer_437,Corporate,Houston,Texas,United States,East,Office Supplies,Art,100,4,0.1,39.87
CA-2018-1437,01-10-2019,Second Class,AB-10437,Customer_438,Corporate,Los Angeles,California,United States,South,Office Supplies,Storage,75,3,0.2,11.02
CA-2018-1438,01-13-2018,Second Class,AB-10438,Customer_439,Corporate,Los Angeles,California,United States,South,Office Supplies,Art,10,2,0.0,2.44
CA-2018-1439,10-22-2019,Standard Class,AB-10439,Customer_440,Home Office,Chicago,Illinois,United States,South,Technology,Accessories,200,2,0.1,60.82
CA-2018-1440,08-12-2020,Standard Class,AB-10440,Customer_441,Home Office,Phoenix,Arizona,United States,Central,Office Supplies,Art,75,3,0.0,16.86
CA-2018-1441,04-10-2019,First Class,AB-10441,Customer_442,Home Office,Los Angeles,California,United States,East,Technology,Accessories,500,1,0.3,109.67
CA-2018-1442,01-15-2019,Second Class,AB-10442,Customer_443,Corporate,Houston,Texas,United States,West,Furniture,Chairs,1500,5,0.2,545.52
CA-2018-1443,12-30-2020,Second Class,AB-10443,Customer_444,Corporate,Chicago,Illinois,United States,West,Furniture,Tables,200,2,0.2,19.88
CA-2018-1444,08-07-2019,Second Class,AB-10444,Customer_445,Home Office,Phoenix,Arizona,United States,Central,Office Supplies,Binders,75,3,0.1,5.57
CA-2018-1445,02-05-2018,First Class,AB-10445,Customer_446,Corporate,Phoenix,Arizona,United States,East,Furniture,Furnishings,100,2,0.1,25.85
CA-2018-1446,04-06-2018,Second Class,AB-10446,Customer_447,Home Office,Chicago,Illinois,United States,Central,Office Supplies,Storage,50,5,0.3,10.92
CA-2018-1447,04-04-2020,Second Class,AB-10447,Customer_448,Consumer,Los Angeles,California,United States,East,Office Supplies,Labels,50,2,0.0,23.47
CA-2018-1448,08-29-2020,Second Class,AB-10448,Customer_449,Home Office,Los Angeles,California,United States,East,Office Supplies,Appliances,10,2,0.2,3.52
CA-2018-1449,03-23-2019,First Class,AB-10449,Customer_450,Consumer,New York,New York,United States,East,Furniture,Chairs,300,3,0.3,70.74
CA-2018-1450,07-06-2018,Second Class,AB-10450,Customer_451,Corporate,Houston,Texas,United States,West,Technology,Accessories,500,5,0.0,195.21
CA-2018-1451,04-24-2020,Second Class,AB-10451,Customer_452,Home Office,Houston,Texas,United States,South,Technology,Copiers,2000,4,0.0,725.19
CA-2018-1452,12-21-2019,Standard Class,AB-10452,Customer_453,Corporate,Los Angeles,California,United States,West,Technology,Phones,1000,5,0.1,206.75
CA-2018-1453,11-30-2019,Standard Class,AB-10453,Customer_454,Home Office,Chicago,Illinois,United States,West,Office Supplies,Art,15,3,0.2,3.67
CA-2018-1454,10-14-2018,Standard Class,AB-10454,Customer_455,Consumer,New York,New York,United States,South,Furniture,Chairs,500,5,0.1,226.48
CA-2018-1455,10-03-2018,Standard Class,AB-10455,Customer_456,Consumer,New York,New York,United States,West,Technology,Copiers,100,1,0.1,26.24
CA-2018-1456,04-19-2018,Standard Class,AB-10456,Customer_457,Consumer,Los Angeles,California,United States,East,Technology,Phones,1500,3,0.1,364.44
CA-2018-1457,01-28-2020,First Class,AB-10457,Customer_458,Consumer,Los Angeles,California,United States,South,Furniture,Bookcases,100,1,0.1,33.65
CA-2018-1458,02-20-2020,First Class,AB-10458,Customer_459,Home Office,Philadelphia,New York,United States,West,Office Supplies,Appliances,125,5,0.1,17.51
CA-2018-1459,04-24-2019,Standard Class,AB-10459,Customer_460,Consumer,Houston,Texas,United States,West,Furniture,Furnishings,200,4,0.1,17.8
CA-2018-1460,12-03-2020,Standard Class,AB-10460,Customer_461,Consumer,New York,New York,United States,Central,Furniture,Chairs,900,3,0.1,121.71
CA-2018-1461,04-17-2018,First Class,AB-10461,Customer_462,Home Office,Chicago,Illinois,United States,East,Office Supplies,Labels,30,3,0.2,2.63
CA-2018-1462,01-03-2020,Second Class,AB-10462,Customer_463,Corporate,Los Angeles,California,United States,East,Technology,Phones,500,5,0.3,91.22
CA-2018-1463,04-01-2020,First Class,AB-10463,Customer_464,Home Office,Chicago,Illinois,United States,South,Furniture,Bookcases,50,1,0.2,13.34
CA-2018-1464,12-22-2020,Second Class,AB-10464,Customer_465,Corporate,Los Angeles,California,United States,Central,Furniture,Bookcases,1200,4,0.2,429.37
CA-2018-1465,06-26-2018,Standard Class,AB-10465,Customer_466,Corporate,Houston,Texas,United States,Central,Office Supplies,Appliances,100,4,0.1,29.85
CA-2018-1466,03-24-2018,Standard Class,AB-10466,Customer_467,Corporate,Houston,Texas,United States,South,Furniture,Bookcases,400,4,0.2,62.86
CA-2018-1467,08-25-2020,First Class,AB-10467,Customer_468,Consumer,Houston,Texas,United States,Central,Office Supplies,Labels,40,4,0.1,4.72
CA-2018-1468,04-17-2019,Second Class,AB-10468,Customer_469,Home Office,Houston,Texas,United States,South,Technology,Accessories,2500,5,0.0,566.07
CA-2018-1469,04-09-2019,Standard Class,AB-10469,Customer_470,Consumer,Chicago,Illinois,United States,East,Technology,Accessories,300,3,0.3,81.76
CA-2018-1470,05-01-2020,Second Class,AB-10470,Customer_471,Consumer,Los Angeles,California,United States,Central,Office Supplies,Storage,100,4,0.2,13.72
CA-2018-1471,09-11-2020,Standard Class,AB-10471,Customer_472,Corporate,Phoenix,Arizona,United States,West,Office Supplies,Art,20,4,0.1,3.36
CA-2018-1472,09-07-2018,Standard Class,AB-10472,Customer_473,Corporate,Philadelphia,New York,United States,South,Furniture,Bookcases,400,4,0.2,31.64
CA-2018-1473,04-16-2019,First Class,AB-10473,Customer_474,Corporate,Chicago,Illinois,United States,East,Furniture,Chairs,600,2,0.0,105.7
CA-2018-1474,05-18-2018,Standard Class,AB-10474,Customer_475,Corporate,Los Angeles,California,United States,Central,Technology,Accessories,400,4,0.0,72.77
CA-2018-1475,02-25-2018,Standard Class,AB-10475,Customer_476,Consumer,Phoenix,Arizona,United States,Central,Furniture,Bookcases,1500,5,0.1,254.01
CA-2018-1476,12-26-2018,Standard Class,AB-10476,Customer_477,Home Office,Los Angeles,California,United States,South,Furniture,Tables,900,3,0.3,219.13
CA-2018-1477,01-02-2020,First Class,AB-10477,Customer_478,Corporate,Phoenix,Arizona,United States,East,Technology,Accessories,200,1,0.2,33.54
CA-2018-1478,06-27-2019,First Class,AB-10478,Customer_479,Consumer,Los Angeles,California,United States,Central,Furniture,Furnishings,200,4,0.0,9.59
CA-2018-1479,11-25-2019,Standard Class,AB-10479,Customer_480,Corporate,Los Angeles,California,United States,Central,Furniture,Bookcases,500,5,0.2,88.3
CA-2018-1480,06-13-2019,Second Class,AB-10480,Customer_481,Consumer,Philadelphia,New York,United States,East,Office Supplies,Art,20,2,0.0,3.86
CA-2018-1481,03-13-2018,Standard Class,AB-10481,Customer_482,Consumer,Philadelphia,New York,United States,West,Office Supplies,Art,25,5,0.2,2.87
CA-2018-1482,12-19-2020,Second Class,AB-10482,Customer_483,Corporate,Chicago,Illinois,United States,South,Technology,Phones,1000,5,0.1,185.8
CA-2018-1483,01-25-2019,Second Class,AB-10483,Customer_484,Corporate,Houston,Texas,United States,West,Technology,Phones,600,3,0.3,74.47
CA-2018-1484,01-13-2018,First Class,AB-10484,Customer_485,Home Office,Philadelphia,New York,United States,West,Furniture,Bookcases,1200,4,0.2,426.03
CA-2018-1485,05-02-2018,First Class,AB-10485,Customer_486,Home Office,Houston,Texas,United States,Central,Furniture,Tables,250,5,0.0,51.74
CA-2018-1486,04-05-2020,First Class,AB-10486,Customer_487,Corporate,Houston,Texas,United States,Central,Office Supplies,Labels,50,5,0.3,6.47
CA-2018-1487,02-10-2020,Standard Class,AB-10487,Customer_488,Home Office,Phoenix,Arizona,United States,South,Furniture,Chairs,300,3,0.2,31.74
CA-2018-1488,01-06-2019,Second Class,AB-10488,Customer_489,Corporate,Houston,Texas,United States,South,Furniture,Chairs,600,2,0.0,43.84
CA-2018-1489,01-03-2020,First Class,AB-10489,Customer_490,Corporate,Phoenix,Arizona,United States,East,Office Supplies,Storage,100,4,0.1,37.03
CA-2018-1490,05-09-2019,Standard Class,AB-10490,Customer_491,Consumer,Philadelphia,New York,United States,East,Furniture,Tables,100,2,0.1,23.06
CA-2018-1491,03-23-2019,First Class,AB-10491,Customer_492,Consumer,Chicago,Illinois,United States,West,Office Supplies,Binders,50,2,0.2,1.94
CA-2018-1492,09-05-2020,First Class,AB-10492,Customer_493,Home Office,New York,New York,United States,East,Technology,Accessories,300,3,0.1,50.69
CA-2018-1493,03-17-2018,Standard Class,AB-10493,Customer_494,Home Office,Chicago,Illinois,United States,West,Furniture,Tables,300,1,0.1,30.93
CA-2018-1494,05-05-2018,Standard Class,AB-10494,Customer_495,Corporate,Los Angeles,California,United States,Central,Furniture,Bookcases,1500,5,0.2,427.85
CA-2018-1495,12-19-2019,Second Class,AB-10495,Customer_496,Corporate,New York,New York,United States,South,Furniture,Furnishings,100,1,0.1,19.94
CA-2018-1496,04-26-2018,Second Class,AB-10496,Customer_497,Consumer,New York,New York,United States,East,Technology,Machines,400,2,0.2,105.45
CA-2018-1497,09-15-2018,Second Class,AB-10497,Customer_498,Home Office,Philadelphia,New York,United States,East,Technology,Machines,200,2,0.1,29.79
CA-2018-1498,04-28-2019,Second Class,AB-10498,Customer_499,Consumer,Chicago,Illinois,United States,East,Technology,Accessories,300,3,0.1,27.03
CA-2018-1499,04-06-2020,First Class,AB-10499,Customer_500,Home Office,Los Angeles,California,United States,West,Technology,Copiers,1500,3,0.2,178.19
CA-2018-1500,07-29-2019,Standard Class,AB-10500,Customer_501,Consumer,Philadelphia,New York,United States,Central,Technology,Machines,300,3,0.0,39.0
CA-2018-1501,03-17-2018,Standard Class,AB-10501,Customer_502,Consumer,Philadelphia,New York,United States,South,Office Supplies,Binders,10,2,0.2,0.93
CA-2018-1502,04-06-2019,Standard Class,AB-10502,Customer_503,Consumer,Houston,Texas,United States,Central,Furniture,Bookcases,500,5,0.3,126.38
CA-2018-1503,08-12-2018,Second Class,AB-10503,Customer_504,Consumer,Philadelphia,New York,United States,West,Office Supplies,Binders,50,5,0.1,8.69
CA-2018-1504,04-09-2020,First Class,AB-10504,Customer_505,Corporate,Phoenix,Arizona,United States,West,Technology,Machines,1000,5,0.3,99.78
CA-2018-1505,05-28-2018,Second Class,AB-10505,Customer_506,Consumer,New York,New York,United States,Central,Office Supplies,Binders,20,4,0.1,2.5
CA-2018-1506,10-05-2018,First Class,AB-10506,Customer_507,Corporate,Phoenix,Arizona,United States,Central,Technology,Copiers,800,4,0.0,179.67
CA-2018-1507,02-19-2019,Second Class,AB-10507,Customer_508,Home Office,Phoenix,Arizona,United States,East,Office Supplies,Art,125,5,0.3,-11.91
CA-2018-1508,05-24-2018,First Class,AB-10508,Customer_509,Consumer,Houston,Texas,United States,West,Office Supplies,Storage,50,5,0.2,14.64
CA-2018-1509,06-26-2020,First Class,AB-10509,Customer_510,Consumer,Los Angeles,California,United States,Central,Technology,Copiers,500,1,0.0,127.14
CA-2018-1510,12-12-2019,First Class,AB-10510,Customer_511,Corporate,Los Angeles,California,United States,East,Technology,Accessories,400,2,0.3,51.19
CA-2018-1511,01-12-2018,Standard Class,AB-10511,Customer_512,Corporate,Chicago,Illinois,United States,East,Technology,Machines,1000,2,0.2,201.91
CA-2018-1512,11-25-2019,Standard Class,AB-10512,Customer_513,Consumer,Los Angeles,California,United States,South,Office Supplies,Labels,40,4,0.1,10.73
CA-2018-1513,07-04-2018,Standard Class,AB-10513,Customer_514,Corporate,Phoenix,Arizona,United States,West,Furniture,Chairs,300,3,0.2,58.34
CA-2018-1514,08-11-2019,First Class,AB-10514,Customer_515,Corporate,Houston,Texas,United States,West,Office Supplies,Labels,10,1,0.1,1.81
CA-2018-1515,07-11-2020,Second Class,AB-10515,Customer_516,Consumer,Houston,Texas,United States,South,Furniture,Tables,100,1,0.1,16.78
CA-2018-1516,05-05-2018,Second Class,AB-10516,Customer_517,Corporate,Houston,Texas,United States,East,Technology,Accessories,2500,5,0.1,804.08
CA-2018-1517,02-05-2018,Second Class,AB-10517,Customer_518,Home Office,Philadelphia,New York,United States,West,Office Supplies,Binders,20,4,0.1,4.33
CA-2018-1518,07-29-2020,First Class,AB-10518,Customer_519,Corporate,New York,New York,United States,South,Furniture,Furnishings,300,3,0.2,79.58
CA-2018-1519,01-31-2019,Second Class,AB-10519,Customer_520,Consumer,Philadelphia,New York,United States,West,Technology,Machines,500,5,0.2,43.12
CA-2018-1520,11-12-2019,First Class,AB-10520,Customer_521,Home Office,Houston,Texas,United States,South,Technology,Copiers,800,4,0.1,214.61
CA-2018-1521,02-24-2020,First Class,AB-10521,Customer_522,Consumer,Phoenix,Arizona,United States,East,Office Supplies,Art,125,5,0.2,21.07
CA-2018-1522,04-16-2020,First Class,AB-10522,Customer_523,Home Office,New York,New York,United States,West,Furniture,Bookcases,300,1,0.3,51.51
CA-2018-1523,02-23-2018,Second Class,AB-10523,Customer_524,Home Office,Chicago,Illinois,United States,West,Technology,Machines,600,3,0.3,82.86
CA-2018-1524,05-09-2018,First Class,AB-10524,Customer_525,Consumer,Phoenix,Arizona,United States,West,Furniture,Tables,100,2,0.0,22.71
CA-2018-1525,07-31-2018,First Class,AB-10525,Customer_526,Home Office,Phoenix,Arizona,United States,Central,Technology,Accessories,400,4,0.0,122.29
CA-2018-1526,11-16-2019,Second Class,AB-10526,Customer_527,Home Office,Chicago,Illinois,United States,West,Office Supplies,Art,125,5,0.0,51.08
CA-2018-1527,05-07-2020,First Class,AB-10527,Customer_528,Consumer,Los Angeles,California,United States,South,Technology,Accessories,1000,2,0.2,98.52
CA-2018-1528,01-22-2020,First Class,AB-10528,Customer_529,Corporate,Chicago,Illinois,United States,South,Furniture,Furnishings,900,3,0.3,112.44
CA-2018-1529,09-02-2019,Second Class,AB-10529,Customer_530,Corporate,Philadelphia,New York,United States,Central,Office Supplies,Art,75,3,0.3,14.66
CA-2018-1530,11-24-2018,First Class,AB-10530,Customer_531,Home Office,Houston,Texas,United States,West,Office Supplies,Labels,100,4,0.1,30.11
CA-2018-1531,08-23-2019,Standard Class,AB-10531,Customer_532,Corporate,Phoenix,Arizona,United States,West,Furniture,Bookcases,250,5,0.0,68.73
CA-2018-1532,09-17-2018,Second Class,AB-10532,Customer_533,Consumer,Philadelphia,New York,United States,South,Office Supplies,Labels,25,1,0.2,-0.64
CA-2018-1533,01-17-2020,Standard Class,AB-10533,Customer_534,Corporate,Los Angeles,California,United States,Central,Technology,Phones,500,1,0.1,41.08
CA-2018-1534,02-21-2020,Second Class,AB-10534,Customer_535,Corporate,Houston,Texas,United States,East,Furniture,Tables,300,3,0.1,30.66
CA-2018-1535,08-04-2020,First Class,AB-10535,Customer_536,Consumer,Philadelphia,New York,United States,Central,Furniture,Bookcases,200,2,0.2,39.97
CA-2018-1536,08-05-2018,Standard Class,AB-10536,Customer_537,Home Office,Philadelphia,New York,United States,West,Office Supplies,Binders,10,1,0.1,1.48
CA-2018-1537,03-30-2020,Standard Class,AB-10537,Customer_538,Corporate,Chicago,Illinois,United States,West,Furniture,Chairs,50,1,0.3,7.54
CA-2018-1538,12-31-2019,First Class,AB-10538,Customer_539,Home Office,Philadelphia,New York,United States,Central,Furniture,Furnishings,100,2,0.0,11.44
CA-2018-1539,05-23-2019,First Class,AB-10539,Customer_540,Home Office,New York,New York,United States,West,Technology,Accessories,300,3,0.2,29.16
CA-2018-1540,10-31-2018,Second Class,AB-10540,Customer_541,Corporate,New York,New York,United States,East,Technology,Accessories,400,2,0.3,128.1
CA-2018-1541,08-10-2018,First Class,AB-10541,Customer_542,Home Office,Houston,Texas,United States,South,Technology,Copiers,400,2,0.0,92.69
CA-2018-1542,08-22-2019,First Class,AB-10542,Customer_543,Corporate,Los Angeles,California,United States,Central,Furniture,Bookcases,500,5,0.1,121.8
CA-2018-1543,02-02-2018,Second Class,AB-10543,Customer_544,Corporate,Los Angeles,California,United States,East,Furniture,Chairs,500,5,0.3,-26.61
CA-2018-1544,02-09-2019,Second Class,AB-10544,Customer_545,Home Office,Philadelphia,New York,United States,East,Technology,Machines,2500,5,0.0,17.16
CA-2018-1545,09-16-2018,Second Class,AB-10545,Customer_546,Consumer,Los Angeles,California,United States,West,Furniture,Furnishings,900,3,0.1,258.32
CA-2018-1546,01-13-2019,Standard Class,AB-10546,Customer_547,Corporate,Chicago,Illinois,United States,South,Office Supplies,Labels,100,4,0.2,2.24
CA-2018-1547,11-14-2020,First Class,AB-10547,Customer_548,Home Office,Philadelphia,New York,United States,Central,Office Supplies,Binders,25,1,0.0,7.66
CA-2018-1548,08-12-2018,Standard Class,AB-10548,Customer_549,Home Office,Houston,Texas,United States,Central,Technology,Copiers,500,1,0.0,124.95
CA-2018-1549,07-13-2020,Second Class,AB-10549,Customer_550,Consumer,Los Angeles,California,United States,Central,Office Supplies,Art,75,3,0.2,19.23
CA-2018-1550,09-15-2019,First Class,AB-10550,Customer_551,Corporate,Houston,Texas,United States,West,Technology,Machines,1000,5,0.0,-37.64
CA-2018-1551,03-27-2019,Standard Class,AB-10551,Customer_552,Corporate,Phoenix,Arizona,United States,Central,Technology,Accessories,500,5,0.2,83.07
CA-2018-1552,08-14-2018,Second Class,AB-10552,Customer_553,Consumer,Philadelphia,New York,United States,East,Furniture,Bookcases,50,1,0.0,0.19
CA-2018-1553,07-25-2020,First Class,AB-10553,Customer_554,Consumer,New York,New York,United States,South,Furniture,Chairs,150,3,0.1,21.53
CA-2018-1554,10-20-2019,First Class,AB-10554,Customer_555,Home Office,Philadelphia,New York,United States,West,Technology,Phones,2000,4,0.2,630.72
CA-2018-1555,01-02-2020,Standard Class,AB-10555,Customer_556,Corporate,Houston,Texas,United States,South,Furniture,Furnishings,200,4,0.1,67.73
CA-2018-1556,08-29-2019,First Class,AB-10556,Customer_557,Consumer,Philadelphia,New York,United States,South,Technology,Copiers,500,5,0.0,131.04
CA-2018-1557,02-04-2018,Second Class,AB-10557,Customer_558,Corporate,Phoenix,Arizona,United States,Central,Office Supplies,Binders,125,5,0.1,38.0
CA-2018-1558,12-06-2019,First Class,AB-10558,Customer_559,Corporate,New York,New York,United States,South,Office Supplies,Appliances,75,3,0.2,13.72
